year,mo,dy,hr,wdir,wspd,t_dry
1989,06,30,03,280,9,45.8
1989,06,30,09,330,9,39.8
1989,06,30,15,330,2,37.9
1989,06,30,21,70,9,41.3
1989,07,01,03,80,11,47.2
1989,07,01,09,80,7,37.7
1989,07,01,15,90,7,37
1989,07,01,21,80,9,57.8
1989,07,02,03,80,18,59.3
1989,07,02,09,80,4,56.2
1989,07,02,15,,,
1989,07,02,21,,,60.4
1989,07,03,03,190,9,68.8
1989,07,03,09,310,4,56.4
1989,07,03,15,300,4,46.5
1989,07,04,03,70,13,56.9
1989,07,04,09,70,7,49.4
1989,07,04,15,,,50.5
1989,07,04,21,170,7,75.5
1989,07,05,03,320,18,59.5
1989,07,05,09,300,11,45.8
1989,07,05,15,,,42.5
1989,07,05,21,90,9,46.5
1989,07,06,03,70,7,53
1989,07,06,09,300,16,44.3
1989,07,06,15,300,16,35
1989,07,06,21,320,11,38.6
1989,07,07,03,320,13,40
1989,07,07,15,100,4,31.9
1989,07,07,21,80,9,38.2
1989,07,08,03,80,18,43.6
1989,07,08,09,70,7,42.4
1989,07,08,15,,,35.2
1989,07,09,03,70,9,60.5
1989,07,09,09,80,4,54.4
1989,07,09,15,,,52.4
1989,07,09,21,70,7,64.5
1989,07,10,03,60,11,65.4
1989,07,10,09,60,2,62.2
1989,07,10,15,250,13,62.5
1989,07,10,21,230,9,71.5
1989,07,11,09,310,11,37.3
1989,07,11,15,290,9,45.8
1989,07,11,21,280,11,35
1989,07,12,15,80,4,34.3
1989,07,13,03,70,9,43.8
1989,07,13,09,80,7,38.4
1989,07,13,15,310,9,37.1
1989,07,13,21,300,13,38.2
1989,07,14,03,300,18,36.8
1989,07,14,09,300,11,36.1
1989,07,14,15,300,11,34.1
1989,07,14,21,300,9,35.3
1989,07,15,09,110,7,37.9
1989,07,15,15,140,4,34.1
1989,07,15,21,300,4,46
1989,07,16,03,290,7,43.1
1989,07,16,09,290,2,42.2
1989,07,16,15,270,2,36.2
1989,07,16,21,50,2,47.9
1989,07,17,03,90,7,45.1
1989,07,17,09,70,4,41.5
1989,07,17,15,320,4,41.1
1989,07,17,21,60,4,42
1989,07,18,03,310,7,42.2
1989,07,18,09,130,4,38.6
1989,07,18,15,80,2,36.8
1989,07,18,21,130,2,44.7
1989,07,19,03,90,9,42.2
1989,07,19,09,90,7,36.1
1989,07,19,15,,,32.8
1989,07,20,03,70,7,42.2
1989,07,20,09,110,4,40.6
1989,07,20,15,320,7,38.4
1989,07,20,21,130,4,39.3
1989,07,21,03,70,7,42.5
1989,07,21,09,90,4,
1989,07,21,15,90,7,38
1989,07,21,21,120,9,53
1989,07,22,09,70,9,52.8
1989,07,22,15,80,2,57.3
1989,07,22,21,200,9,62.7
1989,07,23,03,150,7,69.2
1989,07,23,09,310,7,61.4
1989,07,23,15,280,16,40.9
1989,07,23,21,230,2,42.5
1989,07,24,03,70,7,44.9
1989,07,24,09,100,4,40.4
1989,07,24,15,,,39.8
1989,07,24,21,300,4,39.7
1989,07,25,03,310,9,40.2
1989,07,25,09,320,2,42.5
1989,07,25,15,,,35.3
1989,07,25,21,320,7,38.4
1989,07,26,03,90,4,43.4
1989,07,26,15,,,33.9
1989,07,26,21,90,2,56.9
1989,07,27,03,100,16,65.4
1989,07,27,09,,,56.6
1989,07,27,15,190,2,52.8
1989,07,27,21,190,13,62.7
1989,07,28,03,150,13,63.1
1989,07,28,06,180,9,59.3
1989,07,28,09,160,4,51.9
1989,07,28,15,130,4,48.3
1989,07,28,21,,,49
1989,07,29,03,300,7,50.1
1989,07,29,09,320,11,41.3
1989,07,29,15,330,9,39.8
1989,07,30,03,300,9,42.9
1989,07,30,09,310,4,42.2
1989,07,30,15,,,40.7
1989,07,30,21,290,2,45.6
1989,07,31,03,320,4,48.3
1989,07,31,09,350,2,47.2
1989,07,31,15,300,2,45.1
1989,08,01,03,320,9,45.2
1989,08,01,09,,,45.4
1989,08,01,15,300,9,
1989,08,01,21,300,9,45.1
1989,08,02,03,320,4,38.4
1989,08,02,09,,,40.7
1989,08,02,15,110,4,37.3
1989,08,02,21,80,11,41.8
1989,08,03,03,90,13,38.6
1989,08,03,09,80,7,40.9
1989,08,03,15,70,7,48.7
1989,08,04,03,120,4,62.9
1989,08,04,15,300,11,46.1
1989,08,05,03,320,9,41.5
1989,08,05,15,290,2,39.1
1989,08,05,21,,,41.8
1989,08,06,09,180,9,43.1
1989,08,06,21,110,7,51.9
1989,08,07,03,90,11,54.6
1989,08,07,09,80,7,45.1
1989,08,07,15,150,2,35.9
1989,08,07,21,60,7,39.7
1989,08,08,03,90,4,45.4
1989,08,08,09,290,2,41.1
1989,08,08,15,290,11,39.8
1989,08,08,21,,,40.4
1989,08,09,06,,,40.4
1989,08,09,09,,,40.7
1989,08,09,15,80,4,36.4
1989,08,09,21,290,4,39.7
1989,08,10,03,310,11,42.7
1989,08,10,09,300,13,38.2
1989,08,10,15,160,2,38.2
1989,08,10,21,120,7,43.3
1989,08,11,03,70,4,46.3
1989,08,11,09,70,4,40.7
1989,08,11,15,280,2,36.4
1989,08,11,21,170,4,56.9
1989,08,12,03,280,9,60.7
1989,08,12,09,,,51.9
1989,08,12,15,320,4,42.4
1989,08,12,21,,,52.1
1989,08,13,03,320,16,46
1989,08,13,09,70,4,42.7
1989,08,13,15,,,39.8
1989,08,13,21,,,42
1989,08,14,03,80,7,44.3
1989,08,14,09,90,7,41.1
1989,08,14,15,310,9,39.1
1989,08,14,21,320,4,38.6
1989,08,15,09,330,7,37.3
1989,08,15,15,,,36.4
1989,08,15,21,340,7,38.6
1989,08,16,03,110,7,40
1989,08,16,09,90,11,36.6
1989,08,16,15,,,34.8
1989,08,16,21,90,2,36.2
1989,08,17,03,90,7,41.3
1989,08,17,09,90,7,34.3
1989,08,17,15,110,9,32.1
1989,08,17,21,100,9,35
1989,08,18,03,90,13,44.7
1989,08,18,09,90,13,39.3
1989,08,18,15,100,2,33.7
1989,08,18,21,80,11,41.3
1989,08,19,03,290,20,46.1
1989,08,19,09,290,9,46.3
1989,08,19,15,290,9,42.2
1989,08,19,21,280,9,51.7
1989,08,20,03,250,9,55.3
1989,08,20,09,320,9,47.8
1989,08,20,21,160,4,54.1
1989,08,21,03,90,9,49.4
1989,08,21,09,100,4,38.2
1989,08,21,15,300,7,34.4
1989,08,21,21,300,7,43.6
1989,08,22,03,340,7,36.1
1989,08,22,09,320,7,33.5
1989,08,22,15,320,9,30.5
1989,08,22,21,270,2,31.7
1989,08,23,03,60,7,36.1
1989,08,23,09,80,4,31.6
1989,08,23,15,80,4,
1989,08,23,21,90,4,38.4
1989,08,24,03,90,11,43.8
1989,08,24,15,70,11,32.8
1989,08,25,03,70,11,47.9
1989,08,25,15,120,4,32.1
1989,08,25,21,80,7,41.8
1989,08,26,03,90,13,45.6
1989,08,26,09,60,4,40
1989,08,26,21,,,41.8
1989,08,27,03,80,7,46.5
1989,08,27,09,90,4,37.7
1989,08,27,15,,,33.2
1989,08,27,21,,,46.9
1989,08,28,03,80,9,50.6
1989,08,28,09,,,37.5
1989,08,28,15,,,32.8
1989,08,28,21,,,37.9
1989,08,29,03,90,4,41.8
1989,08,29,09,90,2,36.4
1989,08,29,15,,,34.4
1989,08,29,21,,,36.4
1989,08,30,03,310,7,41.1
1989,08,30,09,260,4,37.9
1989,08,30,15,330,7,39.3
1989,08,30,21,310,9,38.2
1989,08,31,03,310,9,39.8
1989,08,31,09,290,4,35.9
1989,08,31,15,310,4,36.4
1989,08,31,21,320,2,38.6
1989,09,01,03,60,4,40.4
1989,09,01,09,70,7,36.8
1989,09,01,15,,,34.8
1989,09,01,21,,,37.5
1989,09,02,03,70,4,40.7
1989,09,02,09,80,9,36.8
1989,09,02,15,120,9,37.3
1989,09,03,03,70,7,47.8
1989,09,03,09,170,4,38.4
1989,09,03,21,,,49.9
1989,09,04,03,230,11,62.5
1989,09,04,15,280,18,36.8
1989,09,04,21,300,4,41.5
1989,09,05,03,90,13,40.7
1989,09,05,15,20,4,49
1989,09,05,21,280,29,43.1
1989,09,06,03,300,11,43.3
1989,09,06,09,60,7,34.4
1989,09,06,15,110,4,32.1
1989,09,06,21,270,4,43.6
1989,09,07,03,150,9,62.2
1989,09,07,09,280,4,49
1989,09,07,15,,,44
1989,09,07,21,,,54.4
1989,09,08,03,330,4,62.5
1989,09,08,09,300,4,52.4
1989,09,08,15,,,42.7
1989,09,08,21,280,22,46.9
1989,09,09,03,290,11,43.6
1989,09,09,09,290,16,35.9
1989,09,09,15,280,9,34.6
1989,09,09,21,270,7,34.3
1989,09,10,03,300,13,38.6
1989,09,10,09,280,9,35
1989,09,10,15,280,2,45.6
1989,09,10,21,,,36.8
1989,09,11,03,70,7,38.2
1989,09,11,09,,,34.1
1989,09,11,15,70,2,31.7
1989,09,11,21,130,7,33.2
1989,09,12,03,120,9,41.8
1989,09,12,09,280,4,32.5
1989,09,12,15,,,29.9
1989,09,13,03,320,4,47.2
1989,09,13,09,320,2,35.2
1989,09,13,15,,,31.2
1989,09,13,21,140,2,31.6
1989,09,14,03,80,9,33.9
1989,09,14,09,90,9,32.8
1989,09,14,15,100,7,31
1989,09,14,21,80,4,30.7
1989,09,15,03,60,2,40.7
1989,09,15,09,,,32.5
1989,09,15,15,,,36.1
1989,09,15,21,290,2,37.7
1989,09,16,03,60,4,46
1989,09,16,09,,,34.3
1989,09,16,21,90,4,33.9
1989,09,17,03,,,37.1
1989,09,17,15,10,7,34.3
1989,09,17,21,10,7,35
1989,09,18,03,,,33.4
1989,09,18,09,40,7,32.6
1989,09,18,15,60,4,33.2
1989,09,18,21,50,7,33.2
1989,09,19,03,50,7,33.2
1989,09,19,09,60,9,32.1
1989,09,19,15,40,9,31.6
1989,09,19,21,60,9,32.5
1989,09,20,03,80,11,34.6
1989,09,20,09,90,4,33
1989,09,20,15,100,9,33.7
1989,09,20,21,100,9,35.3
1989,09,21,03,100,13,36.8
1989,09,21,09,110,7,33.5
1989,09,21,15,110,9,33.2
1989,09,21,21,120,9,34.1
1989,09,22,03,70,7,36.4
1989,09,22,09,,,32.5
1989,09,22,15,,,31.7
1989,09,22,21,310,7,31.4
1989,09,23,03,350,7,33.2
1989,09,23,09,30,7,30.3
1989,09,23,15,300,4,30.5
1989,09,23,21,300,7,31
1989,09,24,03,290,4,32.1
1989,09,24,09,,,31
1989,09,24,15,150,4,25.3
1989,09,25,03,180,7,29.4
1989,09,25,09,150,9,28.3
1989,09,25,15,180,4,24.5
1989,09,25,21,140,9,29.9
1989,09,26,03,110,9,35.7
1989,09,26,09,90,7,28
1989,09,26,15,80,9,27.4
1989,09,26,21,190,2,41.1
1989,09,27,03,240,2,46.9
1989,09,27,09,,,34.6
1989,09,27,15,50,4,35
1989,09,27,21,,,38
1989,09,28,03,210,2,44.3
1989,09,28,09,110,2,37.3
1989,09,28,21,300,9,36.4
1989,09,29,03,290,11,35
1989,09,29,09,300,11,31.4
1989,09,29,15,280,11,31.2
1989,09,29,21,300,11,30.8
1989,09,30,03,270,4,30.8
1989,09,30,09,290,2,29.9
1989,09,30,15,300,7,29.4
1989,09,30,21,250,2,29.2
1989,10,01,03,,,30.3
1989,10,01,09,200,2,23.3
1989,10,01,15,,,29.4
1989,10,01,21,310,2,29.6
1989,10,02,03,110,2,28.1
1989,10,02,09,240,2,21.1
1989,10,02,15,270,4,24.7
1989,10,02,21,290,9,28.1
1989,10,03,03,320,11,29.9
1989,10,03,09,300,9,28.5
1989,10,03,15,300,9,28.7
1989,10,03,21,310,9,29
1989,10,04,03,300,13,28.3
1989,10,04,09,290,13,27.6
1989,10,04,15,290,20,26.3
1989,10,04,21,290,9,27.1
1989,10,05,03,290,7,27.2
1989,10,05,09,290,4,
1989,10,05,15,220,2,23.6
1989,10,05,21,,,24.5
1989,10,06,03,,,26.3
1989,10,06,09,290,4,22.9
1989,10,06,15,300,9,24.5
1989,10,06,21,290,11,23.5
1989,10,07,03,290,9,22.9
1989,10,07,09,220,4,13.9
1989,10,07,15,,,7.6
1989,10,07,20,,,14.5
1989,10,07,21,,,14.5
1989,10,08,03,,,22.6
1989,10,08,09,290,2,
1989,10,08,15,230,2,8.5
1989,10,08,21,,,12.3
1989,10,09,03,,,11.6
1989,10,09,09,,,4
1989,10,09,15,250,2,0.6
1989,10,09,21,,,7.4
1989,10,10,03,,,12.7
1989,10,10,09,290,4,14.5
1989,10,10,15,,,19.1
1989,10,10,21,290,9,23.8
1989,10,11,03,300,4,24.2
1989,10,11,09,,,18.1
1989,10,11,15,270,2,16.6
1989,10,11,21,270,2,12.7
1989,10,12,03,280,4,14.8
1989,10,12,09,,,6
1989,10,12,15,,,19.1
1989,10,12,21,280,7,21.5
1989,10,13,03,320,4,25.1
1989,10,13,09,300,9,26.2
1989,10,13,15,290,9,27.1
1989,10,13,21,300,13,26.9
1989,10,14,03,290,9,28
1989,10,14,09,310,13,26.2
1989,10,14,15,,,24.2
1989,10,14,21,290,11,24.7
1989,10,15,03,290,13,24.4
1989,10,15,09,290,9,22.6
1989,10,15,15,300,4,20.8
1989,10,15,21,290,9,19.7
1989,10,16,09,290,13,13
1989,10,16,15,270,7,14.8
1989,10,16,21,,,14.6
1989,10,17,03,,,17
1989,10,17,09,280,2,15.5
1989,10,17,15,280,4,14.1
1989,10,17,21,,,14.8
1989,10,18,03,270,4,13.7
1989,10,18,09,120,9,13.6
1989,10,18,15,90,11,11.2
1989,10,18,21,110,20,19.7
1989,10,19,03,100,27,26.9
1989,10,19,09,60,16,26.3
1989,10,19,15,10,9,25.6
1989,10,19,21,360,7,21.8
1989,10,20,03,270,7,16.6
1989,10,20,09,300,9,11.4
1989,10,20,15,250,7,1
1989,10,20,21,230,4,8
1989,10,21,03,200,7,6.9
1989,10,21,09,,,8
1989,10,21,15,,,2.2
1989,10,21,21,80,2,5.5
1989,10,22,03,10,2,7.8
1989,10,22,09,100,9,18.4
1989,10,22,15,,,23.6
1989,10,22,21,70,16,24.7
1989,10,23,03,80,13,24.9
1989,10,23,09,60,4,22.9
1989,10,23,15,30,7,24.5
1989,10,23,21,340,7,23.1
1989,10,24,03,350,9,23.6
1989,10,24,09,260,2,20.8
1989,10,24,15,270,4,17
1989,10,24,21,350,2,
1989,10,25,09,230,4,7.3
1989,10,25,15,,,13.9
1989,10,25,21,,,7.8
1989,10,26,03,290,4,3.5
1989,10,26,09,310,2,3.8
1989,10,26,15,270,4,-0.1
1989,10,26,21,,,6.2
1989,10,27,03,200,4,9.4
1989,10,27,09,240,2,5.6
1989,10,27,15,,,13.9
1989,10,27,21,,,13
1989,10,28,03,,,13.7
1989,10,28,09,,,15.5
1989,10,28,15,,,17
1989,10,28,21,140,2,9.4
1989,10,29,03,,,11.8
1989,10,29,09,130,9,8.7
1989,10,29,15,120,11,10.5
1989,10,29,21,130,11,9.2
1989,10,30,03,300,4,2.8
1989,10,30,09,120,4,3.1
1989,10,30,15,120,9,13.6
1989,10,30,21,110,7,6.2
1989,10,31,03,120,2,4.9
1989,10,31,09,270,7,8.9
1989,10,31,15,170,9,13.7
1989,10,31,21,130,13,11.9
1989,11,01,03,110,7,9.8
1989,11,01,09,160,7,14.8
1989,11,01,15,170,4,7.1
1989,11,01,21,180,11,12.8
1989,11,02,03,350,2,15.2
1989,11,02,09,290,4,16.6
1989,11,02,15,250,4,15.5
1989,11,02,21,,,16.8
1989,11,03,03,230,4,13.7
1989,11,03,09,290,2,5.6
1989,11,03,15,,,6.7
1989,11,03,21,,,13.2
1989,11,04,03,280,2,15.9
1989,11,04,09,300,2,18.6
1989,11,04,15,,,17.7
1989,11,04,21,290,2,16.3
1989,11,05,09,310,13,13.6
1989,11,05,15,270,11,9.1
1989,11,05,21,260,9,8.5
1989,11,06,03,280,13,8.9
1989,11,06,09,280,11,8.9
1989,11,06,15,290,11,8.9
1989,11,06,21,300,13,7.1
1989,11,07,00,280,11,6.5
1989,11,07,15,290,9,0.4
1989,11,07,21,300,18,2.6
1989,11,08,03,280,13,-1.9
1989,11,08,09,,,-7.7
1989,11,08,15,280,7,-10
1989,11,08,21,220,4,-9.1
1989,11,09,03,210,2,-14.7
1989,11,09,09,,,-12.7
1989,11,09,15,290,25,
1989,11,09,21,290,4,-9.5
1989,11,10,03,300,2,-14.7
1989,11,10,09,,,-16.3
1989,11,10,15,,,-17.9
1989,11,10,21,,,-15.8
1989,11,11,03,,,-14.9
1989,11,11,09,90,7,2.6
1989,11,11,21,300,13,6.2
1989,11,12,03,290,16,7.4
1989,11,12,09,290,18,5.6
1989,11,12,15,300,16,4.7
1989,11,13,03,300,27,-1.6
1989,11,13,09,300,27,0.2
1989,11,13,15,300,27,0.2
1989,11,13,21,300,16,-0.8
1989,11,14,03,300,9,-3.9
1989,11,14,09,310,4,-3.4
1989,11,14,15,,,-5.7
1989,11,14,21,70,2,-7
1989,11,15,03,60,9,5.1
1989,11,15,15,110,25,11.2
1989,11,15,21,90,25,19.7
1989,11,16,03,80,20,20.2
1989,11,16,15,20,9,18.6
1989,11,16,21,10,7,15.9
1989,11,17,03,340,13,14.8
1989,11,17,09,330,7,11.8
1989,11,17,15,310,9,11.4
1989,11,17,21,320,9,11.9
1989,11,18,03,310,4,9.2
1989,11,18,09,340,9,9.6
1989,11,18,15,300,4,8.3
1989,11,18,21,290,4,4.9
1989,11,19,03,250,4,-6.2
1989,11,19,09,300,2,-12.2
1989,11,19,15,260,2,-7.3
1989,11,19,21,270,7,-11.5
1989,11,20,03,250,4,-14.9
1989,11,20,09,190,2,-21.9
1989,11,20,15,,,-21.7
1989,11,20,21,,,-18.3
1989,11,21,03,120,11,-5.9
1989,11,21,15,,,4.6
1989,11,21,21,240,2,8.9
1989,11,22,03,,,5.6
1989,11,22,09,,,2.2
1989,11,22,15,,,-1
1989,11,22,21,270,4,-3.9
1989,11,23,03,80,7,2.9
1989,11,23,09,120,9,7.8
1989,11,23,15,140,4,6.5
1989,11,23,21,,,-0.1
1989,11,24,03,70,2,-1.6
1989,11,24,09,,,-7.3
1989,11,24,15,90,2,-7.7
1989,11,24,21,,,-10.4
1989,11,25,03,,,-1.7
1989,11,25,09,,,7.4
1989,11,25,15,80,4,2.6
1989,11,25,21,60,4,-1.4
1989,11,26,03,210,2,-12.2
1989,11,26,09,290,2,-16.5
1989,11,26,15,270,2,-17.4
1989,11,26,21,320,4,-8.2
1989,11,27,03,270,4,-12.2
1989,11,27,09,300,13,-10.2
1989,11,27,15,290,7,-10.6
1989,11,27,21,,,-9.1
1989,11,28,03,280,7,-8.8
1989,11,28,09,260,4,-15.4
1989,11,28,15,200,4,-20.8
1989,11,28,21,,,-22.6
1989,11,29,03,260,2,-22.1
1989,11,29,09,,,-17.9
1989,11,29,15,,,-13.8
1989,11,29,21,,,-10.2
1989,11,30,15,,,-10.2
1989,11,30,21,80,11,-5.2
1989,12,01,03,290,4,-2.8
1989,12,01,09,330,2,2.9
1989,12,01,15,,,2.2
1989,12,01,21,,,1
1989,12,02,03,70,2,7.6
1989,12,02,21,100,7,10
1989,12,03,03,100,9,8.3
1989,12,03,09,80,4,3.1
1989,12,03,15,90,2,-1.7
1989,12,03,21,270,4,-8.9
1989,12,04,03,280,11,-8.4
1989,12,04,09,300,18,
1989,12,04,15,,,
1989,12,04,21,300,7,2.4
1989,12,05,03,290,9,3.7
1989,12,05,09,280,16,4.6
1989,12,05,15,320,13,2.2
1989,12,05,21,270,7,-0.3
1989,12,06,03,,,2.6
1989,12,06,09,,,-1.4
1989,12,06,15,,,-7.7
1989,12,06,21,280,4,-5
1989,12,07,03,,,-3.2
1989,12,07,09,,,-1.9
1989,12,07,15,,,-3.9
1989,12,07,17,290,2,-10
1989,12,07,21,290,2,-10
1989,12,08,03,,,
1989,12,08,09,,,7.3
1989,12,08,15,,,8.5
1989,12,08,21,70,4,7.4
1989,12,09,03,,,7.8
1989,12,09,09,110,7,6.5
1989,12,09,15,70,2,2
1989,12,09,21,90,4,1.3
1989,12,10,03,110,7,1.7
1989,12,10,09,,,3.7
1989,12,10,12,,,-1.2
1989,12,10,15,,,5.8
1989,12,10,21,300,4,7.3
1989,12,11,03,90,4,-1.9
1989,12,11,09,300,7,-0.8
1989,12,11,15,300,2,-3.2
1989,12,11,21,270,2,-6.8
1989,12,12,03,290,7,-5.7
1989,12,12,09,300,7,-7
1989,12,12,15,300,4,-9.1
1989,12,12,21,300,4,-10.6
1989,12,13,09,290,4,-8.6
1989,12,13,15,280,7,-7
1989,12,13,21,280,4,-3.5
1989,12,14,03,,,-0.7
1989,12,14,09,,,1
1989,12,14,15,,,-5.9
1989,12,14,21,,,-12.4
1989,12,15,03,,,-16.9
1989,12,15,09,,,-15.8
1989,12,15,15,,,-15.1
1989,12,15,21,,,-13.1
1989,12,16,03,330,4,-0.7
1989,12,16,09,290,11,3.1
1989,12,16,15,280,13,5.6
1989,12,16,21,300,18,3.8
1989,12,17,03,300,11,2
1989,12,17,09,,,-6.6
1989,12,17,15,,,-10
1989,12,17,21,,,-8.4
1989,12,18,03,220,2,0.2
1989,12,18,09,260,4,7.8
1989,12,18,15,,,3.3
1989,12,19,09,320,4,-1.4
1989,12,19,15,260,2,-6.6
1989,12,19,21,,,-9.5
1989,12,20,03,290,2,-11.6
1989,12,20,09,,,-12.4
1989,12,20,15,,,-14.9
1989,12,20,21,,,-6.6
1989,12,21,03,310,7,4
1989,12,21,09,300,20,4.4
1989,12,21,15,300,20,-2.8
1989,12,21,21,,,
1989,12,22,03,300,4,-12
1989,12,22,09,240,4,-15.1
1989,12,22,15,270,2,-19.4
1989,12,22,21,,,-17.6
1989,12,23,03,,,-19.6
1989,12,23,09,280,2,-14.5
1989,12,23,21,250,4,-3.5
1989,12,24,03,,,-16.5
1989,12,24,09,250,2,-11.1
1989,12,24,15,270,2,-12
1989,12,24,21,,,-19.2
1989,12,25,03,250,4,-20.6
1989,12,25,09,,,-21.4
1989,12,25,15,300,13,-19.9
1989,12,25,21,290,16,-18.8
1989,12,26,03,290,13,-16.3
1989,12,26,09,310,13,-15.4
1989,12,26,15,280,13,-16.5
1989,12,27,03,300,11,-6.2
1989,12,27,09,300,7,-3
1989,12,27,15,290,20,3.5
1989,12,27,21,300,11,0.1
1989,12,28,03,250,11,0.2
1989,12,28,09,300,16,1.1
1989,12,28,21,300,31,-6.4
1989,12,29,03,320,20,-8
1989,12,29,09,310,20,-8.6
1989,12,29,15,290,16,
1989,12,29,21,,,-0.3
1989,12,30,03,270,9,-0.5
1989,12,30,09,300,20,-3.4
1989,12,30,21,290,7,-8
1989,12,31,03,280,9,-9.1
1990,01,01,21,,,-26.4
1990,01,02,03,,,-20.3
1990,01,02,09,,,-20.5
1990,01,02,15,,,-24.1
1990,01,02,21,110,2,-17.4
1990,01,03,03,100,2,-20.5
1990,01,03,09,,,-24.1
1990,01,03,15,,,-27.7
1990,01,03,21,,,-23.9
1990,01,04,03,290,4,-18.5
1990,01,04,09,280,4,-21.4
1990,01,04,15,,,-18.5
1990,01,04,21,,,-15.8
1990,01,05,03,,,-21.4
1990,01,05,09,90,2,-22.4
1990,01,05,15,60,4,-19.9
1990,01,05,21,60,2,-21.7
1990,01,06,03,,,-23.9
1990,01,06,09,300,2,-26.2
1990,01,06,21,290,2,-18.8
1990,01,07,03,300,4,-13.8
1990,01,07,09,270,2,-16.3
1990,01,07,15,270,7,-14.3
1990,01,07,21,300,11,-13.4
1990,01,08,03,300,9,-14
1990,01,08,09,290,20,-5.9
1990,01,08,15,300,13,-4.1
1990,01,08,21,290,13,-5.9
1990,01,09,03,280,9,-10.2
1990,01,09,09,,,-15.6
1990,01,09,15,,,-22.8
1990,01,09,21,,,-25.1
1990,01,10,03,,,-26
1990,01,10,09,270,2,-29.8
1990,01,10,15,,,-27.7
1990,01,10,21,330,2,-29.1
1990,01,11,03,,,-30.2
1990,01,11,09,,,-31.1
1990,01,11,21,,,-30.4
1990,01,12,09,,,-28.6
1990,01,12,15,170,2,-29.1
1990,01,12,21,,,-30.7
1990,01,13,03,,,-29.5
1990,01,13,09,,,-30.4
1990,01,13,15,,,-29.3
1990,01,13,21,,,-29.8
1990,01,14,03,,,-31.4
1990,01,14,09,,,-31.3
1990,01,14,15,,,-28.6
1990,01,14,21,100,2,-30.2
1990,01,15,03,,,-30.7
1990,01,15,09,,,-31.4
1990,01,15,15,,,-29.3
1990,01,15,21,,,-28
1990,01,16,03,,,-30
1990,01,16,15,300,11,-20.1
1990,01,16,21,290,11,-16.1
1990,01,17,03,300,9,-14.3
1990,01,17,09,240,4,-21.4
1990,01,17,15,260,4,-18.3
1990,01,17,21,,,-14.5
1990,01,18,03,300,4,-10.7
1990,01,18,15,300,9,-8.8
1990,01,18,21,300,9,-8.4
1990,01,19,03,290,7,-12.5
1990,01,19,09,280,9,-17.4
1990,01,19,15,330,4,-16.5
1990,01,19,21,310,4,
1990,01,20,03,290,16,-20.1
1990,01,20,09,300,16,-17.6
1990,01,20,15,290,16,-21
1990,01,20,21,310,13,-19.2
1990,01,21,03,310,18,-20.8
1990,01,21,09,290,22,-16
1990,01,21,15,300,22,-12.9
1990,01,21,21,290,20,-17.2
1990,01,22,03,300,22,-17.8
1990,01,22,09,300,20,-16.1
1990,01,22,15,300,20,-17.8
1990,01,22,21,300,16,-17.2
1990,01,23,03,310,11,-16.1
1990,01,23,09,300,13,-13.6
1990,01,23,15,290,4,-13.1
1990,01,23,21,290,4,-20.3
1990,01,24,03,290,7,-15.1
1990,01,24,09,310,7,-15.4
1990,01,24,15,340,11,
1990,01,24,21,310,9,-11.8
1990,01,25,03,310,9,-12.5
1990,01,25,09,300,18,-9.3
1990,01,25,15,300,25,-2.5
1990,01,25,21,310,20,-9.3
1990,01,26,03,300,16,-7.7
1990,01,26,09,310,18,-9.7
1990,01,26,15,300,22,-3.4
1990,01,26,21,300,31,
1990,01,27,03,300,34,-2.6
1990,01,27,09,300,18,-12.7
1990,01,27,15,290,16,-15.1
1990,01,27,21,290,11,-12.7
1990,01,28,09,270,4,-24.4
1990,01,28,15,290,7,-27.3
1990,01,28,21,,,-30.2
1990,01,29,03,,,-30.7
1990,01,29,09,,,-31.4
1990,01,29,15,,,-27.7
1990,01,29,21,,,-32
1990,01,30,03,,,-32.2
1990,01,30,09,,,-33.1
1990,01,30,15,,,-32.3
1990,01,30,21,,,-32.2
1990,01,31,03,,,-27.8
1990,01,31,15,,,-29.3
1990,02,01,03,,,-27.8
1990,02,01,09,,,-21
1990,02,01,15,290,9,-18.3
1990,02,01,21,300,16,
1990,02,02,03,290,9,-17.4
1990,02,02,09,280,9,-24.6
1990,02,02,15,250,4,-26.9
1990,02,02,21,260,7,-29.1
1990,02,03,00,240,7,-28.9
1990,02,03,03,250,4,-28.2
1990,02,03,09,270,7,-33.1
1990,02,03,15,270,4,-29.3
1990,02,03,21,300,7,-26.9
1990,02,04,03,300,9,-24.8
1990,02,04,09,310,16,-25.1
1990,02,04,15,320,13,-22.1
1990,02,04,21,310,13,-23.9
1990,02,05,03,290,4,-27.1
1990,02,05,09,250,4,-31.4
1990,02,05,15,300,2,-34.3
1990,02,05,21,270,4,-32.2
1990,02,06,03,260,2,-31.3
1990,02,06,09,290,4,-30.2
1990,02,06,15,280,2,-35
1990,02,06,21,340,2,-38.1
1990,02,07,03,,,-35.8
1990,02,07,09,,,-39.4
1990,02,07,21,,,-39
1990,02,08,03,,,-37.2
1990,02,08,09,,,-39.2
1990,02,08,12,70,2,
1990,02,08,15,,,-38.3
1990,02,08,21,,,-42.1
1990,02,09,03,290,2,-33.4
1990,02,09,09,270,2,-31.3
1990,02,09,21,270,4,-23.9
1990,02,10,09,,,-26.6
1990,02,10,15,,,-25.9
1990,02,10,21,,,-23.7
1990,02,11,03,240,2,-20.3
1990,02,11,09,270,2,-23.9
1990,02,11,21,,,-22.1
